Susceptible,Infected,Exposed,Time
0,0,0,0
0,0,0,0.02874756
1,1,0,0.3005371
1,1,0,0.3287354
3,1,0,0.6221924
3,2,0,0.8169556
3,2,0,0.9087524
3,2,0,0.96875
3,2,0,1.008728
3,2,0,1.028748
3,3,0,1.308716
3,3,0,1.328735
4,3,0,1.628723
4,3,0,1.820557
4,3,0,1.900513
4,3,0,1.96875
4,3,0,1.989136
5,3,0,2.028748
5,3,0,2.305359
5,3,0,2.328735
6,3,0,2.62677
7,3,0,2.827881
7,3,0,2.908752
7,3,0,2.96875
7,3,0,3.003601
7,3,0,3.028748
8,3,0,3.308716
8,3,0,3.323181
9,3,0,3.628723
10,3,0,3.828735
10,3,0,3.907532
10,3,0,3.96875
11,3,0,4.008728
11,3,0,4.028748
11,3,0,4.291321
11,3,0,4.328735
11,4,0,4.628723
12,4,0,4.828735
12,4,0,4.891174
12,4,0,4.948792
12,4,0,5.003845
12,4,0,5.028748
12,5,0,5.308716
12,5,0,5.324951
13,5,0,5.628723
13,6,0,5.828735
13,6,0,5.889526
13,6,0,5.966492
13,6,0,5.992798
13,6,0,6.028198
14,6,0,6.306519
14,6,0,6.328735
14,6,0,6.61261
15,6,0,6.828674
15,6,0,6.908752
15,6,0,6.96875
15,6,0,6.999512
15,6,0,7.025574
16,7,0,7.308716
16,7,0,7.326233
16,7,0,7.628723
16,7,0,7.828735
16,7,0,7.889709
17,8,0,7.96875
17,8,0,8.008728
17,8,0,8.010193
17,8,0,8.30304
18,8,0,8.328735
18,8,0,8.628723
18,9,0,8.828735
18,10,0,8.908752
18,10,0,8.962708
18,10,0,9.008728
18,10,0,9.022705
18,11,1,9.308716
18,11,1,9.317688
18,12,1,9.628723
18,12,1,9.824036
18,12,1,9.901611
18,12,1,9.954102
18,12,1,10.00873
18,12,1,10.00952
20,12,1,10.30872
20,12,1,10.31537
22,12,1,10.62872
22,12,1,10.8241
22,12,1,10.90552
22,12,1,10.96875
23,12,1,11.00873
23,12,1,11.01221
23,12,1,11.30872
23,12,1,11.31665
24,12,1,11.60907
24,13,1,11.81152
24,13,1,11.89917
24,13,1,11.95959
24,13,1,11.99359
24,13,1,12.02368
25,13,1,12.30872
25,14,1,12.32874
25,16,1,12.62872
25,16,1,12.82739
25,16,1,12.90875
