Susceptible,Infected,Exposed,Time
75,40,24,47.37436
72,40,27,47.86682
72,40,27,48.01425
70,40,30,48.37448
70,40,30,48.85925
71,40,30,49.01437
71,40,30,49.3576
70,40,32,49.87448
70,40,32,50.01447
71,40,32,50.37448
71,40,32,50.87204
72,40,32,51.01111
71,40,33,51.37448
72,40,33,51.85938
71,40,34,52.01447
69,40,37,52.36478
68,40,38,52.87448
69,39,38,53.00687
68,39,39,53.35977
67,39,40,53.85962
67,40,40,54.00638
66,40,41,54.37448
65,40,43,54.87448
65,40,43,55.01447
64,40,44,55.35831
64,40,45,55.86188
63,40,46,55.9985
62,40,47,56.35562
63,39,47,56.86151
63,39,47,57.0105
63,38,48,57.35544
63,38,48,57.87036
63,39,48,58.01447
63,39,48,58.37448
63,36,48,58.85474
63,36,48,58.99799
62,36,49,59.36349
63,36,49,59.87073
63,36,49,60.00754
62,37,50,60.37021
61,37,51,60.86862
61,37,51,61.00067
61,37,51,61.3732
61,37,51,61.86728
61,37,51,61.9949
60,37,51,62.36966
60,36,51,62.87448
60,36,51,63.01447
59,33,52,63.37448
59,33,52,63.8558
59,33,52,64.00238
59,33,52,64.36536
59,32,52,64.85834
58,32,53,65.01447
58,31,53,65.37146
56,31,53,65.87448
55,31,54,66.01184
55,31,54,66.37106
55,31,54,66.86618
55,31,54,67.01321
54,31,55,67.37027
54,28,55,67.87256
53,28,56,67.99762
53,27,56,68.37231
53,27,56,68.87177
53,27,56,69.01077
52,27,56,69.37354
52,26,56,69.87036
51,26,57,70.00879
51,25,57,70.37134
50,25,58,70.86722
50,25,58,71.01447
50,24,58,71.3739
50,23,58,71.86609
49,23,59,72.00571
49,23,59,72.36197
47,22,60,72.86902
47,22,60,73.00601
47,22,60,73.37448
43,22,61,73.86264
43,22,61,74.00925
43,22,61,74.36243
42,22,62,74.85733
42,22,62,75.01083
42,22,62,75.36426
42,20,62,75.87448
42,20,62,75.99545
42,19,62,76.36453
42,19,62,76.86481
41,19,62,77.00125
41,18,62,77.37448
39,18,63,77.86438
38,18,63,78.00006
38,17,63,78.36511
38,16,63,78.86292
38,16,63,79.00568
36,16,63,79.36694
35,16,64,79.86475
35,16,64,80.0014
34,16,64,80.36945
34,16,64,80.86108
33,16,64,81.00217
33,16,64,81.36456
33,16,64,81.8678
33,16,64,82.00629
32,16,65,82.36411
32,14,65,82.86703
32,14,65,82.99857
31,13,66,83.36343
29,13,67,83.86209
28,13,67,83.99557
27,13,67,84.37247
27,13,67,84.86823
26,13,67,85.00848
26,13,67,85.3587
26,12,67,85.86914
26,12,67,86.00159
25,11,67,86.36154
25,10,67,86.8652
25,10,67,87.00443
23,10,67,87.36624
22,10,67,87.85864
22,10,67,87.9993
22,10,67,88.36279
21,10,67,88.85529
20,10,67,89.00201
19,10,68,89.35901
19,10,68,89.86459
18,10,69,90.00146
18,9,69,90.35791
17,9,70,90.86566
17,9,70,91.00232
17,9,70,91.37448
17,9,70,91.85635
17,9,70,91.99524
17,9,70,92.36551
17,9,70,92.86096
17,9,70,93.01059
17,8,70,93.35855
17,7,70,93.86316
17,6,70,94.0051
17,5,70,94.35461
17,5,70,94.85782
17,5,70,95.00562
17,5,70,95.36899
17,5,70,95.86896
17,5,70,95.99899
15,5,70,96.36792
15,5,70,96.8577
14,5,70,97.00137
14,5,70,97.36798
14,4,70,97.86652
14,4,70,97.99496
14,4,70,98.35916
14,4,70,98.8577
14,4,70,99.00259
13,3,70,99.36655
12,3,70,99.85809
11,3,70,100.0049
11,3,70,100.3636
11,3,70,100.8603
11,3,70,100.9969
11,3,70,101.3672
11,3,70,101.8622
11,3,70,102.0009
11,3,70,102.3676
11,3,70,102.8577
11,3,70,103.0067
10,3,70,103.3549
8,3,70,103.8559
8,3,70,103.9991
8,3,70,104.3622
8,2,70,104.8609
8,2,70,104.9961
8,2,70,105.3669
8,2,70,105.8577
8,2,70,106.0012
8,2,70,106.3615
8,2,70,106.8653
8,2,70,106.996
8,2,70,107.3588
8,2,70,107.8648
8,2,70,108.0068
8,2,70,108.3654
8,2,70,108.8579
8,2,70,108.9973
6,2,70,109.3604
6,2,70,109.8602
6,2,70,110
6,2,70,110.3651
6,2,70,110.8653
6,1,70,110.9958
5,1,70,111.357
5,1,70,111.8548
5,1,70,112.0035
5,1,70,112.3637
5,1,70,112.8589
5,1,70,113.0012
5,1,70,113.36
5,1,70,113.8545
5,1,70,114.0009
5,1,70,114.3628
4,1,70,114.8622
4,1,70,115.0025
4,1,70,115.3563
4,1,70,115.8622
4,1,70,115.9949
4,1,70,116.3639
3,1,70,116.862
3,1,70,117.0044
3,1,70,117.3619
3,1,70,117.86
3,1,70,117.998
3,1,70,118.3591
3,0,70,118.862
3,0,70,118.9977
3,0,70,119.3597
3,0,70,119.8619
3,0,70,120.0057
3,0,70,120.3623
3,0,70,120.8639
3,0,70,121
2,0,70,121.3567
2,0,70,121.8632
2,0,70,122.0023
2,0,70,122.3631
2,0,70,122.8636
2,0,70,123.0032
2,0,70,123.3566
2,0,70,123.8591
2,0,70,124.0017
2,0,70,124.3597
1,0,70,124.8635
1,0,70,124.9964
1,0,70,125.3587
1,0,70,125.859
1,0,70,125.9979
