Susceptible,Infected,Exposed,Time
0,0,0,0
1,1,0,0.06311035
1,1,0,0.4073486
1,1,0,0.4239502
1,1,0,0.7297974
2,1,0,0.9271851
2,2,0,1.003357
2,2,0,1.071289
3,3,0,1.408325
3,3,0,1.424072
3,4,0,1.725586
3,4,0,1.924377
3,4,0,2.002747
3,4,0,2.07019
5,4,0,2.411438
5,4,0,2.427429
5,4,0,2.730042
5,5,0,2.925049
5,5,0,3.003357
5,5,0,3.067383
5,6,0,3.409973
5,6,0,3.425903
5,7,0,3.725159
5,7,0,3.926514
5,7,0,4.00769
5,7,0,4.069153
6,7,0,4.401306
6,7,0,4.419128
6,8,0,4.725952
6,8,0,4.919495
6,8,0,5.000122
7,8,0,5.065674
7,8,0,5.408142
7,8,0,5.425354
8,8,0,5.721741
8,8,0,5.924988
8,8,0,6.007202
10,8,0,6.06604
10,8,0,6.403198
10,8,0,6.421814
10,9,0,6.729736
11,9,0,6.933289
11,9,0,7.008057
11,9,0,7.061768
12,9,0,7.407349
12,9,0,7.424561
13,10,0,7.726624
13,10,0,7.928284
13,10,0,8.000244
14,10,0,8.071655
14,10,0,8.407043
14,10,0,8.425232
14,12,0,8.723572
14,12,0,8.929382
14,12,0,9.004272
14,12,0,9.072632
15,12,0,9.407471
15,12,0,9.425171
15,13,0,9.724731
17,13,0,9.9328
17,13,0,10.01117
17,13,0,10.06805
17,13,0,10.39978
17,13,0,10.43134
18,14,0,10.72974
18,14,0,10.92084
18,14,0,11.00073
18,14,0,11.07336
18,14,1,11.40155
18,14,1,11.42053
18,15,1,11.72565
20,15,1,11.92377
20,15,1,12.00598
20,15,1,12.065
20,16,1,12.4176
20,16,1,12.43762
20,17,1,12.72626
20,17,1,12.93115
20,17,1,13.00922
20,17,1,13.06635
22,17,1,13.41779
22,17,1,13.43835
22,17,2,13.73901
22,18,2,13.92944
22,20,2,14.00983
22,20,2,14.06738
22,22,2,14.4093
22,22,2,14.42969
23,22,2,14.73694
23,22,2,14.92719
23,22,2,15.00623
23,22,2,15.06958
24,23,2,15.41302
24,23,2,15.43481
24,23,2,15.73065
25,23,2,15.93903
25,23,2,16.01813
25,24,2,16.07904
25,24,2,16.39911
25,24,2,16.43195
26,25,2,16.72961
26,25,2,16.93903
26,25,2,17.01904
26,25,2,17.07904
26,27,2,17.41907
26,27,2,17.42499
27,27,2,17.73901
27,27,2,17.93903
27,27,2,18.01691
27,28,2,18.07904
27,29,2,18.4024
27,29,2,18.43323
27,30,2,18.72003
27,31,2,18.93903
27,31,2,19.01904
27,31,2,19.07904
27,33,2,19.40576
27,33,2,19.43481
27,33,2,19.73358
27,33,2,19.93903
27,34,2,20.00104
27,34,3,20.05969
27,35,3,20.40033
27,35,3,20.42731
28,35,3,20.73901
28,36,3,20.93903
28,36,3,21.01904
28,36,3,21.07904
27,37,4,21.4187
27,37,4,21.43903
25,37,6,21.73901
26,38,6,21.93646
26,38,6,22.01245
26,38,6,22.07904
26,38,6,22.41321
26,38,6,22.43536
27,39,6,22.72101
27,40,6,22.93903
27,40,6,23.01904
27,40,6,23.07904
29,40,6,23.41522
29,40,6,23.43707
29,40,6,23.72491
28,40,7,23.93561
28,40,7,24.01904
29,40,7,24.07904
30,40,7,24.41736
30,40,7,24.43903
30,40,8,24.72357
29,40,9,24.93903
29,40,9,25.01904
30,40,9,25.07904
31,40,10,25.40314
31,40,10,25.43768
31,40,11,25.72485
31,40,11,25.92841
31,40,11,26.01904
31,40,11,26.07904
32,40,11,26.40503
32,40,11,26.43701
33,40,11,26.73901
34,40,11,26.92725
34,40,11,27.01904
35,40,11,27.06415
36,40,11,27.4176
36,40,11,27.43903
35,40,12,27.73901
35,40,12,27.93683
35,40,12,27.99933
36,40,12,28.06714
36,40,13,28.41907
36,40,13,28.42383
36,40,13,28.72595
36,40,13,28.93903
37,40,13,29.01703
37,40,13,29.07904
38,40,13,29.41541
38,40,13,29.43903
38,40,13,29.73901
40,40,13,29.9248
40,40,13,30.00269
40,40,13,30.07849
40,40,13,30.40851
40,40,13,30.43903
39,40,14,30.73901
40,40,15,30.93164
40,40,15,31.00824
40,40,15,31.06195
41,40,15,31.41687
41,40,15,31.43903
44,40,15,31.72845
44,40,15,31.93903
44,40,15,32.01904
44,40,15,32.06219
45,40,15,32.41779
45,40,15,32.43903
45,40,16,32.72357
44,40,17,32.93903
46,40,17,33.01904
46,40,17,33.07428
47,40,17,33.41907
47,40,17,33.43134
45,40,19,33.73077
46,40,19,33.9389
46,40,19,34.00702
46,40,20,34.07904
47,40,20,34.4024
47,40,20,34.43903
46,40,21,34.73901
48,40,21,34.93903
48,40,21,35.00476
48,40,21,35.07904
49,40,21,35.41907
49,40,21,35.42096
50,40,21,35.73901
51,40,21,35.93427
51,40,21,36.01453
51,40,21,36.07904
51,40,21,36.4024
51,40,21,36.43768
53,40,22,36.73901
52,40,23,36.93903
52,40,23,37.01904
51,40,24,37.07904
50,40,27,37.40582
50,40,27,37.43903
49,40,28,37.73901
50,40,28,37.93903
50,40,28,38.0097
50,40,28,38.07904
51,40,28,38.4071
51,40,28,38.43903
52,40,28,38.73199
55,40,28,38.93903
55,40,28,38.99963
55,40,28,39.07904
56,40,28,39.40601
56,40,28,39.43903
57,40,29,39.73901
57,40,29,39.93219
57,40,29,40.01202
57,40,29,40.07904
58,40,29,40.41907
58,40,29,40.43903
59,40,29,40.71942
60,40,29,40.93903
60,40,29,41.01904
60,40,29,41.07904
60,40,30,41.40747
60,40,30,41.43903
58,40,33,41.73901
59,40,33,41.93903
59,40,33,42.01154
59,40,33,42.07904
60,40,33,42.40686
60,40,33,42.43903
61,40,33,42.73901
63,40,33,42.93903
62,40,34,43.01904
62,40,34,43.07904
61,40,34,43.41907
61,40,34,43.42987
61,40,34,43.7254
62,40,34,43.93903
62,40,34,44.01904
62,40,34,44.0694
62,40,34,44.41907
62,40,34,44.42963
62,40,34,44.73901
62,40,35,44.92041
62,40,35,45.00757
62,40,35,45.07904
61,40,36,45.40833
62,40,36,45.43903
62,40,36,45.73541
62,40,36,45.93903
62,40,36,46.00275
62,40,36,46.07904
62,40,36,46.41907
62,40,36,46.42438
63,40,36,46.73901
63,40,36,46.93903
63,40,36,47.01904
63,40,36,47.06708
63,40,37,47.40662
63,40,37,47.43903
63,40,37,47.73761
63,40,38,47.93903
63,40,38,48.00098
63,40,38,48.07904
63,39,38,48.41437
63,39,38,48.43903
63,39,38,48.73901
64,39,38,48.92029
64,39,38,49.01154
64,39,38,49.07904
63,39,39,49.40765
63,39,39,49.43903
63,39,39,49.72583
64,39,39,49.93903
64,39,39,50.01904
64,39,39,50.06812
64,39,39,50.40741
64,39,39,50.43903
64,39,40,50.73236
64,39,40,50.93903
64,39,40,51.01904
64,39,40,51.06702
65,39,40,51.40063
65,39,40,51.43903
65,39,40,51.73901
65,40,40,51.93469
65,40,40,52.01727
65,40,40,52.06061
65,39,40,52.41449
65,39,40,52.43903
65,39,40,52.73901
66,39,40,52.93903
66,39,40,53.01904
66,39,40,53.0752
65,39,41,53.41315
65,39,41,53.43903
65,39,42,53.73901
65,39,42,53.93903
65,39,42,54.01904
65,39,42,54.06348
64,40,43,54.40149
64,40,43,54.43903
64,40,43,54.72321
65,40,43,54.92761
65,40,43,55.01904
65,40,43,55.06689
65,40,43,55.41907
65,40,43,55.43903
66,40,43,55.73901
66,40,43,55.93903
66,40,43,56.01331
66,40,43,56.07904
65,40,45,56.41907
65,40,45,56.42072
64,39,46,56.71942
64,39,47,56.93903
64,39,47,57.01904
64,39,47,57.07904
63,39,48,57.41907
63,39,48,57.42914
63,39,48,57.72296
63,38,48,57.93903
63,38,48,58.01904
63,38,48,58.07904
64,38,48,58.40808
64,38,48,58.43903
64,38,48,58.73901
64,38,48,58.92627
63,38,49,59.01904
63,37,49,59.07904
64,37,49,59.41907
64,37,49,59.43292
63,36,49,59.737
64,36,49,59.93842
64,36,49,60.01904
64,36,49,60.07904
64,34,49,60.41534
64,35,49,60.43903
64,35,49,60.7345
64,35,49,60.93903
64,35,49,61.00793
64,35,49,61.07904
63,34,50,61.41907
63,34,50,61.42224
63,34,50,61.73901
63,34,50,61.93903
63,34,50,62.01904
63,34,50,62.07904
62,33,51,62.41522
62,33,51,62.43903
62,32,51,62.73901
62,32,51,62.9375
61,32,52,62.99976
61,32,52,63.07904
60,32,53,63.41687
60,32,53,63.43903
59,32,54,63.73059
59,32,54,63.93903
59,32,54,64.01068
59,32,54,64.06427
59,30,54,64.41907
59,29,54,64.42725
59,29,54,64.72723
59,29,54,64.92773
59,29,54,65.01904
59,29,54,65.07904
59,29,54,65.41705
59,29,54,65.43903
59,29,54,65.73901
59,29,54,65.93469
58,29,55,66.01819
58,29,55,66.07294
58,29,55,66.41296
58,29,55,66.43903
58,28,55,66.73291
58,28,55,66.93903
58,28,55,67.00391
58,28,55,67.06091
58,28,55,67.41205
58,28,55,67.43732
58,28,55,67.72162
58,27,55,67.93408
58,27,55,68.01819
58,27,55,68.07208
58,27,55,68.40332
58,27,55,68.43549
58,27,55,68.72009
58,24,55,68.93903
57,24,56,69.01904
55,24,57,69.07904
55,24,57,69.41907
55,24,57,69.42694
55,23,57,69.72253
55,22,57,69.93707
55,22,57,70.01904
55,22,57,70.07904
54,21,57,70.41309
54,21,57,70.43903
54,20,57,70.73901
54,20,57,70.92786
54,20,57,71.01337
54,20,57,71.06281
54,20,57,71.41516
54,20,57,71.43903
53,20,58,71.73492
51,20,58,71.93402
51,20,58,72.01367
51,20,58,72.06171
51,20,58,72.40222
51,20,58,72.43188
51,20,58,72.73004
51,20,58,72.93903
51,20,58,73.01849
51,20,58,73.07123
49,20,59,73.41907
49,20,59,73.42017
49,19,59,73.73315
49,19,59,73.92297
49,19,59,73.99908
49,19,59,74.07825
49,19,59,74.40125
49,19,59,74.42981
49,19,59,74.73901
49,19,59,74.93665
49,19,59,75.0108
49,19,59,75.07904
48,19,59,75.41351
48,19,59,75.43872
48,19,59,75.72009
48,19,59,75.93903
48,19,59,76.01685
48,19,59,76.06763
48,19,59,76.40863
48,19,59,76.43213
48,19,59,76.72467
47,19,60,76.93903
47,19,60,77.01556
47,18,60,77.05975
