Susceptible,Infected,Exposed,Time
0,0,0,0
2,0,0,0.5346069
2,0,0,0.5790405
2,1,0,0.9022217
2,1,0,1.005371
2,2,0,1.542908
2,2,0,1.575684
3,2,0,1.903442
3,4,0,2.002075
4,4,0,2.553284
4,4,0,2.575317
4,4,0,2.903442
5,4,0,3.00946
5,5,0,3.546448
5,5,0,3.581909
5,7,0,3.894897
5,7,0,3.995789
7,8,0,4.537842
7,8,0,4.575256
8,8,0,4.91333
9,8,0,5.011108
9,9,0,5.548889
9,9,0,5.593323
9,10,0,5.90686
9,10,0,5.994873
10,11,0,6.54126
10,11,0,6.577515
10,12,0,6.899597
10,13,0,7.000183
10,14,0,7.540161
11,14,0,7.575012
11,14,0,7.899292
11,14,0,7.997986
11,16,0,8.53717
11,16,0,8.585144
11,17,0,8.904907
11,17,0,8.995361
12,18,0,9.539368
12,18,0,9.58313
12,19,0,9.900085
12,19,0,10.00452
12,21,0,10.53918
12,21,0,10.58502
12,21,1,10.89795
12,21,1,11.00464
12,24,1,11.54388
12,24,1,11.57562
12,25,1,11.90118
12,26,1,12.00006
13,26,1,12.53784
13,26,1,12.58167
14,26,1,12.90393
14,26,1,13
14,27,1,13.54761
14,28,1,13.59332
14,29,1,13.89764
14,29,1,14.00397
14,31,1,14.54517
14,31,1,14.57947
14,32,1,14.89856
14,32,1,14.9975
14,34,1,15.54535
14,34,1,15.57892
14,35,1,15.89825
14,36,1,16.00287
15,37,1,16.55328
15,37,1,16.5777
15,38,1,16.90179
15,39,1,17.00433
15,40,1,17.5481
15,40,1,17.59332
15,42,1,17.90576
15,42,1,18.00629
15,43,1,18.55328
15,43,1,18.58234
16,44,1,18.90289
16,44,1,18.99744
16,46,1,19.5423
16,46,1,19.57849
16,46,1,19.90613
16,46,1,19.99805
17,48,1,20.53699
17,48,1,20.57434
17,49,1,20.90161
17,49,1,20.99335
19,50,1,21.5495
19,50,1,21.59064
20,50,1,21.9035
20,50,1,22
22,50,1,22.54602
22,50,1,22.58136
22,50,1,22.90161
24,50,1,22.9975
24,50,1,23.54352
25,50,1,23.59332
26,50,1,23.91077
26,50,1,24.00067
27,50,1,24.55151
27,50,1,24.58972
28,50,1,24.9082
28,50,1,24.99542
30,50,1,25.54333
30,50,1,25.59106
30,50,2,25.8988
31,50,2,25.99866
32,50,2,26.55328
32,50,2,26.58099
33,50,2,26.91333
33,50,2,26.99426
36,50,2,27.55328
36,50,2,27.58356
36,50,2,27.89642
36,50,2,28.00458
39,50,2,28.54333
40,50,2,28.57709
40,50,2,28.89685
40,50,2,29.01331
42,50,2,29.55328
42,50,2,29.58075
42,50,2,29.90588
42,50,2,29.99408
44,50,2,30.53516
44,50,2,30.59332
45,50,2,30.91333
44,50,3,31.00726
46,49,3,31.53973
46,49,3,31.58929
46,50,3,31.91333
47,50,3,32.00079
48,50,4,32.54865
48,50,4,32.59332
49,50,4,32.90668
49,50,4,33.01276
51,50,4,33.53796
51,50,4,33.58203
51,50,4,33.90607
52,50,4,34.00677
53,50,4,34.54889
53,50,4,34.59216
53,50,5,34.91333
54,50,5,35.01007
55,50,5,35.54626
55,50,5,35.59247
57,50,5,35.90509
57,50,5,36.01331
58,50,5,36.55029
58,50,5,36.59332
59,50,5,36.90277
59,50,5,37.01331
61,50,5,37.54199
61,50,5,37.58893
64,50,5,37.9068
64,50,5,38.01276
65,50,5,38.5434
65,50,5,38.59332
66,50,5,38.89447
67,50,5,39.01331
69,50,5,39.55328
69,50,5,39.59332
69,50,5,39.91333
69,50,5,39.99884
71,50,5,40.55328
71,50,5,40.59332
73,50,5,40.90894
73,50,5,41.01331
74,50,5,41.54767
74,50,5,41.58643
74,50,6,41.91333
74,50,6,42.00146
76,50,6,42.54895
76,50,6,42.57336
77,50,6,42.90417
77,50,6,42.99542
73,50,10,43.55328
73,50,10,43.59155
74,50,10,43.89801
74,50,10,44.01331
75,50,10,44.55316
75,50,10,44.59119
75,50,10,44.9046
75,50,10,45.00409
76,50,10,45.55328
76,50,10,45.59332
76,50,10,45.91333
76,50,10,46.00012
77,50,10,46.55328
77,50,10,46.57642
77,50,10,46.89813
77,50,10,47.00519
77,50,11,47.54285
77,50,11,47.59088
77,50,11,47.89642
78,50,11,48.00604
78,50,11,48.53442
78,50,11,48.58685
79,50,11,48.90399
79,50,11,49.01196
79,50,11,49.55328
79,50,11,49.58148
80,50,11,49.90698
80,50,11,50.01331
80,50,12,50.55328
80,50,12,50.5918
79,50,13,50.90204
79,50,13,51.00275
80,50,13,51.5376
80,50,13,51.59326
80,50,13,51.91333
80,50,13,51.99371
80,50,14,52.53522
80,50,14,52.58722
80,50,14,52.90625
80,50,14,53.01086
81,50,14,53.54462
81,50,14,53.59332
81,50,14,53.91125
80,50,15,54.01324
80,50,15,54.54468
80,50,15,54.59332
81,50,15,54.90887
81,50,15,54.99579
80,50,15,55.54504
80,50,15,55.59332
81,50,15,55.91333
81,50,15,56.01331
82,50,15,56.53479
82,50,15,56.59332
82,50,15,56.90839
82,50,15,57.01331
83,49,15,57.55328
83,49,15,57.58826
83,49,15,57.91333
83,49,15,57.99689
82,50,16,58.53619
82,50,16,58.59302
82,50,16,58.89703
80,50,18,58.99396
80,50,19,59.53894
80,50,19,59.59332
81,50,19,59.90326
81,50,19,60.00842
81,50,19,60.54456
81,50,19,60.59332
82,50,19,60.89783
82,50,19,60.99384
82,50,19,61.54236
82,50,19,61.59332
82,50,19,61.90582
82,50,19,62.01331
83,50,19,62.55328
83,50,19,62.59332
84,50,19,62.89453
84,50,19,63.00665
85,50,19,63.55328
85,50,19,63.5929
85,49,19,63.90112
85,49,19,64.01331
85,48,19,64.53632
85,48,19,64.59332
85,48,19,64.90948
84,48,19,64.99475
84,48,19,65.55328
84,48,19,65.58954
83,48,20,65.91333
83,47,20,66.0116
82,47,20,66.55328
82,47,20,66.59021
81,47,21,66.91333
81,47,21,66.99835
81,46,21,67.55328
81,46,21,67.58856
81,46,21,67.91333
81,46,21,68.00653
81,44,21,68.54852
81,44,21,68.5769
80,44,22,68.91296
80,44,22,69.01331
79,44,23,69.54028
79,44,23,69.57819
79,44,23,69.89435
79,44,23,69.99396
78,44,23,70.55328
78,44,23,70.58765
78,44,23,70.89862
78,44,23,71.01294
78,44,23,71.55328
78,44,23,71.58893
78,44,23,71.90125
78,44,23,72.00305
78,44,23,72.55328
78,44,23,72.59332
78,44,23,72.90295
78,44,23,73.01331
78,44,23,73.55328
78,44,23,73.59332
77,44,24,73.89545
76,44,25,74.00006
76,44,25,74.54651
76,44,25,74.57538
76,43,25,74.91333
75,43,25,75.01331
75,42,25,75.55328
75,42,25,75.59009
73,42,27,75.91333
73,42,27,75.99774
73,42,27,76.55328
73,42,27,76.58466
72,42,27,76.91162
72,42,27,77.01331
71,42,28,77.55328
71,42,28,77.58429
71,41,28,77.91333
71,41,28,78.00403
71,41,28,78.5343
71,41,28,78.58759
70,41,29,78.9104
70,41,29,79.01086
68,41,30,79.54968
68,41,30,79.57581
68,41,30,79.90759
68,41,30,80.00568
66,41,31,80.54181
65,41,31,80.58911
63,41,32,80.90729
63,41,32,81.00891
62,41,33,81.5495
62,41,33,81.59332
62,41,33,81.89539
61,41,34,81.99622
60,40,35,82.54279
60,40,35,82.59167
60,40,35,82.90833
60,40,35,83.00616
59,40,35,83.55328
59,39,35,83.58258
59,39,35,83.89453
59,39,35,83.99664
59,39,35,84.5517
59,39,35,84.57556
58,39,36,84.90149
58,39,36,84.99371
58,39,36,85.55121
58,39,36,85.58691
58,39,36,85.91333
58,39,36,86.01215
56,38,37,86.54626
56,38,37,86.59094
56,38,37,86.89496
56,38,37,87.01239
54,38,37,87.54883
54,38,37,87.59332
53,38,37,87.89331
53,38,37,88.00226
52,37,38,88.53461
52,36,38,88.58673
52,36,38,88.90533
52,36,38,89.00897
51,36,38,89.55048
51,36,38,89.59332
51,36,38,89.90521
51,36,38,90.00769
50,36,38,90.55237
49,36,38,90.58228
48,36,38,90.91333
48,36,38,91.00623
48,36,38,91.54761
48,36,38,91.57593
48,36,38,91.89746
47,36,38,92.01331
47,36,38,92.54285
47,36,38,92.5874
47,36,38,92.89984
47,36,38,93.01062
47,36,38,93.54974
46,36,38,93.59332
46,36,38,93.90106
46,36,38,93.99353
46,36,38,94.55096
46,36,38,94.57336
46,36,38,94.90808
46,36,38,95.00269
45,36,38,95.54858
45,36,38,95.59332
45,35,38,95.90198
45,35,38,96.00122
45,35,38,96.55328
45,35,38,96.59332
45,35,38,96.91333
45,35,38,97.01331
44,35,38,97.55328
44,35,38,97.59332
44,35,38,97.91333
44,35,38,97.99445
44,35,38,98.55109
44,35,38,98.58966
44,35,38,98.9093
44,35,38,99.00909
44,35,38,99.54169
44,35,38,99.5849
44,35,38,99.89752
44,35,38,99.9964
41,35,40,100.5484
41,35,40,100.5933
41,35,40,100.9039
41,35,40,101.0001
41,34,40,101.5391
41,34,40,101.5919
41,34,40,101.9099
41,34,40,101.9982
40,34,40,102.5394
40,34,40,102.5817
40,34,40,102.91
40,34,40,102.9975
40,34,40,103.5529
40,34,40,103.5761
40,34,40,103.9055
40,34,40,104.0039
40,34,40,104.5513
40,34,40,104.5933
40,34,40,104.9022
39,34,41,105.0077
39,34,41,105.546
39,34,41,105.5894
39,34,41,105.9087
39,34,41,106.0007
36,34,41,106.5494
36,34,41,106.5933
36,34,41,106.9022
36,34,41,107.0074
36,34,41,107.5472
36,34,41,107.5895
36,34,41,107.9133
36,34,41,108.0085
36,33,41,108.5466
35,33,41,108.5906
34,33,42,108.8943
34,33,42,109.0131
34,33,42,109.5358
34,33,42,109.59
34,33,42,109.9061
34,33,42,110.0069
33,33,42,110.5485
33,33,42,110.5826
33,33,42,110.9091
33,33,42,111.0024
32,33,42,111.5533
32,33,42,111.5892
32,33,42,111.9047
32,33,42,112.008
32,33,42,112.5533
32,33,42,112.5876
32,33,42,112.9001
32,33,42,113.0133
31,33,42,113.5533
31,33,42,113.5933
31,33,42,113.9019
31,33,42,114.0133
31,33,42,114.5533
31,33,42,114.5933
30,33,42,114.9133
30,33,42,115.0004
30,33,42,115.5533
30,33,42,115.5933
30,33,42,115.9133
30,33,42,115.9962
30,33,42,116.5474
30,33,42,116.5933
29,33,42,116.9033
29,33,42,117.0133
29,33,42,117.5485
29,33,42,117.5933
29,33,42,117.9066
29,33,42,118.0004
29,33,42,118.5369
29,33,42,118.5933
28,33,42,118.895
28,33,42,118.9937
28,33,42,119.5466
28,33,42,119.5738
28,33,42,119.9133
28,33,42,120.0085
27,33,42,120.5533
27,33,42,120.5864
27,33,42,120.9037
27,33,42,121.0082
27,33,42,121.5466
27,33,42,121.5904
27,32,42,121.9028
27,32,42,121.994
27,31,42,122.5533
27,31,42,122.5876
27,31,42,122.8935
27,31,42,123.001
27,30,42,123.5523
27,29,42,123.5809
27,29,42,123.9103
25,29,43,124.0103
24,28,43,124.535
24,28,43,124.5927
23,27,43,124.9133
22,26,43,125.0105
22,26,43,125.5349
22,26,43,125.5807
21,25,43,125.9084
21,25,43,126.0103
18,24,44,126.5471
18,24,44,126.5868
18,24,44,126.9086
18,24,44,127.0133
17,23,44,127.5437
17,23,44,127.5847
17,23,44,127.9091
17,21,44,128.0119
16,19,44,128.5533
16,19,44,128.5805
16,18,44,128.9132
16,17,44,129.003
16,17,44,129.5447
15,17,44,129.5798
15,16,44,129.9053
14,16,44,130.007
12,15,44,130.5497
12,15,44,130.5928
12,14,44,130.8947
12,13,44,131.0002
12,11,44,131.5494
12,11,44,131.5933
11,10,44,131.9026
11,9,44,131.9952
11,9,44,132.5336
10,9,44,132.5818
10,9,44,132.8959
10,9,44,132.9953
10,8,44,133.5531
10,8,44,133.5748
10,8,44,133.9078
10,8,44,134.0018
10,7,44,134.534
10,7,44,134.5816
10,7,44,134.9059
10,6,44,135.0052
10,4,44,135.5338
10,4,44,135.5836
10,4,44,135.8995
10,3,44,136.0096
9,3,44,136.5472
9,3,44,136.5754
9,3,44,136.9054
9,3,44,136.9968
9,2,44,137.5533
9,2,44,137.5807
9,2,44,137.9047
9,2,44,137.9968
8,2,44,138.537
8,2,44,138.5795
8,2,44,138.8967
8,2,44,139.0014
7,2,44,139.5385
7,2,44,139.5787
7,2,44,139.8995
7,2,44,140.0002
7,2,44,140.5341
7,2,44,140.5758
7,2,44,140.9074
7,2,44,141.0038
7,2,44,141.5397
7,2,44,141.5801
7,2,44,141.8942
7,2,44,142.0042
7,2,44,142.5373
7,2,44,142.577
7,2,44,142.899
6,2,44,142.9953
6,2,44,143.5397
6,2,44,143.5795
6,2,44,143.8952
6,2,44,144.0003
6,2,44,144.5353
6,2,44,144.575
6,2,44,144.8972
5,2,44,145.0037
5,2,44,145.5372
5,2,44,145.5762
5,2,44,145.9041
5,2,44,145.9993
5,2,44,146.5375
5,2,44,146.5775
5,2,44,146.8975
5,2,44,147.0032
5,2,44,147.5356
5,2,44,147.5736
5,2,44,147.8966
5,2,44,147.9985
5,2,44,148.5424
5,2,44,148.5812
5,1,44,148.897
5,1,44,148.9969
5,1,44,149.5352
5,1,44,149.5742
5,1,44,149.8962
5,1,44,149.9995
5,1,44,150.5419
5,1,44,150.5806
4,1,44,150.9003
4,1,44,151.0018
3,1,44,151.5403
3,1,44,151.579
3,1,44,151.896
3,1,44,151.9958
3,1,44,152.5399
3,1,44,152.5787
3,1,44,152.8958
3,1,44,152.9988
3,1,44,153.5352
3,1,44,153.5747
3,1,44,153.8948
3,1,44,153.9967
3,1,44,154.5344
3,1,44,154.5755
3,1,44,154.9011
2,1,44,155.0026
2,1,44,155.5372
2,1,44,155.5751
2,1,44,155.8954
2,1,44,155.9999
1,0,44,156.5356
1,0,44,156.5828
1,0,44,156.8986
1,0,44,157.0022
1,0,44,157.543
1,0,44,157.5804
1,0,44,157.898
1,0,44,157.9985
1,0,44,158.5352
1,0,44,158.5745
1,0,44,158.8939
1,0,44,158.9998
1,0,44,159.5386
1,0,44,159.5765
1,0,44,159.8973
1,0,44,160.0016
1,0,44,160.5351
1,0,44,160.5734
1,0,44,160.8937
1,0,44,160.9933
1,0,44,161.5436
1,0,44,161.5824
1,0,44,161.8967
1,0,44,161.9963
1,0,44,162.5339
1,0,44,162.5776
1,0,44,162.9028
1,0,44,162.9962
1,0,44,163.5392
1,0,44,163.583
1,0,44,163.8997
1,0,44,163.9969
1,0,44,164.539
1,0,44,164.583
1,0,44,164.9008
1,0,44,164.9948
1,0,44,165.543
1,0,44,165.5763
1,0,44,165.9011
1,0,44,166.0013
1,0,44,166.5335
1,0,44,166.5774
1,0,44,166.902
1,0,44,167.0043
1,0,44,167.5413
1,0,44,167.5801
1,0,44,167.9065
1,0,44,167.9953
1,0,44,168.545
1,0,44,168.5778
1,0,44,168.9015
1,0,44,168.9983
1,0,44,169.5396
1,0,44,169.5771
1,0,44,169.8993
1,0,44,169.9962
1,0,44,170.5349
1,0,44,170.5809
1,0,44,170.9014
1,0,44,171.0032
1,0,44,171.5355
1,0,44,171.5738
1,0,44,171.8994
1,0,44,171.9984
1,0,44,172.5499
1,0,44,172.5771
1,0,44,172.9006
1,0,44,173.0017
1,0,44,173.5356
1,0,44,173.5807
1,0,44,173.8983
1,0,44,173.9986
1,0,44,174.5343
1,0,44,174.5818
1,0,44,174.8945
1,0,44,174.9949
1,0,44,175.5344
1,0,44,175.5734
1,0,44,175.9133
1,0,44,175.9985
1,0,44,176.5369
1,0,44,176.5748
1,0,44,176.9001
1,0,44,177.0037
1,0,44,177.5337
1,0,44,177.5834
1,0,44,177.9001
1,0,44,178.0037
1,0,44,178.5416
1,0,44,178.5823
1,0,44,178.9089
1,0,44,178.998
