Susceptible,Infected,Exposed,Time
0,0,0,0
3,2,0,0.9627228
3,2,0,0.9995728
3,5,0,1.9552
3,5,0,1.997223
5,7,0,2.959793
5,7,0,3.0065
6,8,0,3.957687
6,8,0,4.002045
8,10,0,4.969025
9,10,0,5.012527
12,12,0,5.963211
12,12,0,5.994644
13,14,0,6.964401
13,14,0,6.999298
13,17,0,7.966873
13,17,0,8.000839
14,20,0,8.954742
14,20,0,9.004684
14,24,0,9.952576
14,24,0,10.00568
15,26,0,10.96625
15,26,0,11.00528
16,29,0,11.96042
16,30,0,12.00484
16,34,0,12.96898
16,34,0,13.00662
17,37,0,13.97229
17,38,0,14.01253
18,40,0,14.96884
18,40,0,15.01004
17,43,1,15.96072
17,43,1,16.00266
18,44,1,16.95258
18,44,1,17.007
19,47,1,17.97069
19,47,1,18.01253
20,49,1,18.96007
20,49,1,19.00514
22,50,1,19.96422
22,50,1,20.00711
25,50,1,20.96916
25,50,1,20.99939
27,50,2,21.96136
27,50,2,21.99428
29,50,3,22.97252
29,50,3,23.00624
31,50,4,23.97252
31,50,4,24.00549
34,50,5,24.97252
34,50,5,25.01201
37,50,5,25.97252
37,50,5,26.01253
39,50,5,26.95357
39,50,5,27.00661
43,50,5,27.96849
43,50,5,28.00072
46,50,5,28.95456
46,50,5,29.00464
49,50,5,29.95804
49,50,5,29.99879
52,50,6,30.97252
52,50,6,31.00365
56,50,6,31.96484
56,50,6,32.01253
58,50,6,32.97133
58,50,6,32.99738
62,50,6,33.96544
62,50,6,34.00891
64,50,7,34.95599
64,50,7,35.01253
66,50,8,35.95366
66,50,8,36.00546
67,50,8,36.9558
68,50,8,37.00801
70,50,9,37.96597
70,50,9,38.01253
71,50,9,38.96622
71,50,9,39.01253
72,50,9,39.96275
72,50,9,40.01253
73,50,9,40.96487
73,50,9,41.01094
71,50,11,41.96782
71,50,11,42.01253
72,50,12,42.97217
72,50,12,42.99489
72,50,13,43.96155
72,50,13,44.00679
72,50,14,44.97211
72,50,14,44.99535
74,49,14,45.96829
74,49,14,46.01253
73,50,15,46.97252
73,50,15,47.01253
73,50,16,47.97252
73,50,16,48.00308
73,50,16,48.97252
73,50,16,49.00723
72,50,18,49.97252
72,50,18,50.01166
73,50,18,50.97252
73,50,18,51.01253
74,50,18,51.97252
74,50,18,52.01253
74,50,19,52.96805
74,50,19,53.01253
75,50,19,53.97252
75,50,19,54.01253
76,49,19,54.97252
76,49,19,55.01077
77,49,19,55.97252
77,49,19,56.009
75,50,20,56.97252
75,50,20,57.01253
77,50,20,57.97012
77,50,20,58.01253
78,50,20,58.97252
78,50,20,59.01253
79,49,21,59.97252
79,49,21,60.01253
78,49,21,60.97252
78,49,21,61.01253
78,49,21,61.97153
78,49,21,62.01253
78,49,21,62.97252
78,49,21,63.01166
76,49,23,63.97252
76,49,23,64.01253
76,49,23,64.97252
76,49,23,65.00401
75,49,24,65.97252
75,49,24,65.9994
75,49,24,66.96632
75,49,24,67.01253
74,49,25,67.9684
74,49,25,67.9933
73,48,26,68.96632
73,48,26,69.01253
73,48,26,69.97252
73,48,26,70.00316
73,48,26,70.97044
73,48,26,70.99843
73,48,26,71.97093
73,48,26,71.9948
72,48,26,72.95952
72,48,26,73.00725
72,48,26,73.96663
72,48,26,74.01253
71,47,27,74.96629
71,47,27,75.01253
70,47,27,75.9547
69,47,27,76.00462
68,46,27,76.96141
68,46,27,77.0089
65,46,29,77.97252
65,46,29,78.00438
64,46,29,78.95607
64,46,29,79.00417
64,46,29,79.96483
64,46,29,80.01054
