Susceptible,Infected,Exposed,Time
0,0,0,0
0,2,0,0.09225464
0,2,0,0.2513733
1,4,0,0.9874878
1,4,0,1.085175
1,4,0,1.250702
2,5,0,1.987122
2,5,0,2.094574
2,5,0,2.250031
3,6,0,2.98349
3,6,0,3.086609
3,6,0,3.243439
3,11,0,3.987701
3,11,0,4.092987
3,11,0,4.252228
4,13,0,4.990662
4,13,0,5.083405
5,13,0,5.251007
5,15,0,5.989197
5,15,0,6.089752
6,15,0,6.249542
6,17,1,6.991943
6,17,1,7.092316
6,17,1,7.246918
8,18,1,7.988922
9,18,1,8.088287
10,18,1,8.255676
12,18,1,8.99527
12,18,1,9.094269
12,18,1,9.248352
13,20,1,9.987427
15,20,1,10.08331
15,20,1,10.25226
15,22,1,10.99353
15,22,1,11.09573
15,22,1,11.2532
15,25,1,11.98434
15,26,1,12.08466
15,26,1,12.25052
17,26,1,12.98407
17,27,1,13.08368
17,28,1,13.25226
19,29,1,13.98502
19,29,1,14.09097
19,30,1,14.25964
20,32,1,14.99203
20,32,1,15.08713
20,32,1,15.25229
20,34,1,15.98581
20,34,1,16.09186
20,34,1,16.24487
20,36,1,16.99017
20,37,1,17.08975
20,37,2,17.25043
20,38,2,17.99081
20,39,2,18.09146
20,39,2,18.25574
21,40,2,18.98914
21,40,2,19.08673
21,40,2,19.24484
22,43,2,19.99316
22,43,2,20.09729
22,43,2,20.24936
22,45,2,20.99271
22,45,2,21.08728
23,45,2,21.25125
22,47,3,21.98926
22,48,3,22.09064
22,48,3,22.25803
23,50,3,22.99594
23,50,3,23.0845
24,50,3,23.25095
25,50,3,23.98611
24,50,4,24.08429
26,50,4,24.25711
29,50,5,24.99548
29,50,5,25.09344
29,50,5,25.24863
33,50,5,25.99222
33,50,5,26.08401
34,50,5,26.25797
34,50,6,26.99585
35,50,6,27.0881
37,50,6,27.26004
39,50,6,27.98401
39,50,6,28.08673
40,50,6,28.25754
42,50,6,28.98657
43,50,6,29.10132
43,50,6,29.2478
46,50,6,29.99545
46,50,6,30.09641
46,50,6,30.25702
47,50,7,30.99881
47,50,7,31.09048
48,50,7,31.26004
48,50,8,31.98407
49,50,8,32.09537
48,50,9,32.25223
50,50,9,32.99445
50,50,9,33.09232
51,50,9,33.24576
52,50,10,33.98361
52,50,10,34.0881
53,50,10,34.25775
56,50,10,34.99472
56,50,10,35.09427
57,50,10,35.24991
59,50,10,35.99548
58,50,11,36.0903
60,50,11,36.26251
61,50,11,36.9852
61,50,11,37.09634
61,50,11,37.24606
62,50,12,37.99161
62,50,12,38.08411
64,50,12,38.2616
65,50,12,38.99557
66,50,12,39.08646
67,50,12,39.26297
69,50,12,39.9899
69,50,12,40.09271
69,50,12,40.24957
69,50,13,40.99429
69,50,13,41.09399
69,50,13,41.24847
71,50,13,42.00089
71,50,13,42.10297
71,50,13,42.25201
72,50,13,42.99393
72,50,13,43.09961
72,50,13,43.24826
72,50,14,43.99124
72,50,14,44.09998
73,50,14,44.2438
72,50,16,45.00299
72,50,16,45.08484
71,49,17,45.24957
72,48,17,45.99863
72,48,17,46.10281
72,48,17,46.2623
73,48,17,46.99417
73,48,17,47.09943
73,48,17,47.26297
72,49,18,48.00299
72,49,18,48.09613
72,49,18,48.26297
72,50,18,49.00299
72,49,18,49.09042
72,49,18,49.24423
72,50,18,49.9892
72,50,18,50.10254
73,50,18,50.26297
73,50,18,50.98611
73,50,18,51.10001
74,50,18,51.24701
74,50,18,52.00299
74,50,18,52.08957
75,49,18,52.25238
75,49,19,53.00299
75,49,19,53.09875
75,49,19,53.26105
75,50,19,53.98923
75,50,19,54.103
76,50,19,54.26297
77,50,19,55.00299
77,50,19,55.10022
77,50,19,55.24319
77,50,20,56.00198
76,50,20,56.08832
76,50,20,56.24622
76,50,20,56.98764
76,50,20,57.103
77,50,20,57.24564
78,50,20,58.00156
78,50,20,58.08713
78,50,20,58.24698
78,50,21,58.9845
78,50,21,59.09866
78,50,21,59.2435
78,50,22,60.00299
78,50,22,60.10168
78,50,22,60.26297
79,50,22,60.99988
79,50,22,61.103
79,50,22,61.24695
79,50,22,61.99817
79,50,22,62.103
79,50,22,62.26297
80,50,22,62.98691
80,50,22,63.08313
80,50,22,63.25824
79,50,22,63.98804
79,50,22,64.08554
78,50,23,64.26297
78,50,23,64.98553
78,50,23,65.09622
78,50,23,65.24316
77,50,24,66.00299
77,50,24,66.08441
77,50,24,66.26297
77,50,24,67.00299
77,50,24,67.103
77,50,24,67.24628
76,50,25,68.00262
76,50,25,68.08716
76,50,25,68.24911
76,50,25,68.99728
76,50,25,69.103
75,50,25,69.26297
75,50,25,69.99893
75,50,25,70.103
74,50,26,70.24722
74,50,26,70.99655
74,50,26,71.103
74,50,26,71.24323
74,50,26,72.00299
74,50,26,72.08606
74,50,26,72.2464
74,50,26,73.00299
74,50,26,73.09814
74,50,26,73.26297
73,50,26,73.98367
73,50,26,74.09055
73,50,26,74.24951
72,49,27,74.98538
72,49,27,75.09818
72,49,27,75.25494
70,49,29,75.99722
70,49,29,76.10297
69,49,29,76.26297
69,49,29,77.00299
69,49,29,77.08585
69,49,29,77.24887
69,49,29,78.00299
69,49,29,78.08688
68,48,30,78.26297
67,48,31,79.00003
67,48,31,79.1022
67,48,31,79.26297
67,48,31,79.98761
67,48,31,80.09305
67,48,31,80.25693
66,47,31,81.00272
66,46,31,81.10297
66,46,31,81.24802
66,46,31,81.99866
66,46,31,82.10297
66,46,31,82.26184
66,46,31,82.98785
66,46,31,83.09833
66,46,31,83.26297
65,46,32,84.00284
65,46,32,84.10297
65,46,32,84.24936
65,46,32,85.00299
65,46,32,85.08578
64,46,33,85.25046
63,46,33,86.00085
63,46,33,86.10297
63,46,33,86.26297
62,45,34,86.99619
62,45,34,87.09882
61,45,34,87.25137
61,45,34,87.99207
61,45,34,88.08865
61,44,34,88.26297
60,43,35,88.9938
60,43,35,89.10297
60,43,35,89.26297
60,43,35,89.99728
60,43,35,90.08426
60,43,35,90.25586
58,43,36,91.00299
58,43,36,91.08319
58,43,36,91.25217
56,43,37,91.98822
56,43,37,92.09064
56,43,37,92.26297
55,42,37,92.98611
55,42,37,93.08789
55,42,37,93.25104
55,42,37,93.99905
55,42,37,94.09747
55,42,37,94.24945
52,42,37,95.00031
52,42,37,95.10181
52,42,37,95.24371
50,42,37,96.00235
50,42,37,96.10297
50,42,37,96.26297
50,42,37,96.98441
50,42,37,97.10297
50,42,37,97.26297
49,41,37,97.99939
49,41,37,98.10297
49,41,37,98.25735
47,41,37,99.00299
47,41,37,99.0975
47,41,37,99.26297
47,41,37,99.99756
47,41,37,100.0987
47,41,37,100.2548
47,40,37,101.0029
47,40,37,101.0941
47,40,37,101.2514
47,40,37,101.9899
46,40,37,102.0953
46,40,37,102.248
45,40,38,102.992
45,40,38,103.0837
45,40,38,103.2506
45,40,38,103.9968
45,40,38,104.0877
44,40,38,104.2496
43,40,38,104.9875
43,40,38,105.0913
43,40,38,105.255
43,40,38,105.9949
43,40,38,106.0848
43,40,38,106.2453
43,40,38,106.9937
43,40,38,107.09
43,40,38,107.2462
42,40,38,107.9942
41,40,38,108.0882
40,40,38,108.2451
40,40,38,108.9881
40,40,38,109.0953
40,40,38,109.2454
39,40,38,109.9947
39,40,38,110.0984
39,40,38,110.2541
38,40,39,110.9882
38,40,39,111.0839
38,40,39,111.2495
38,40,39,112.0014
38,40,39,112.103
38,40,39,112.2473
38,39,39,113.001
38,39,39,113.1012
38,39,39,113.2482
37,38,39,113.9933
37,38,39,114.103
36,38,39,114.2532
36,38,39,114.9892
36,38,39,115.1
36,38,39,115.2566
36,38,39,115.9955
36,38,39,116.103
36,38,39,116.2462
36,38,39,116.9912
36,38,39,117.0971
35,38,39,117.2468
34,38,40,118.003
34,38,40,118.1015
34,38,40,118.251
34,38,40,118.985
34,38,40,119.0984
34,38,40,119.2592
33,38,41,119.9955
33,38,41,120.0979
33,38,41,120.2594
33,38,41,120.9848
33,38,41,121.103
33,38,41,121.2562
33,37,41,121.9882
33,37,41,122.0944
33,37,41,122.2578
33,37,41,122.997
33,37,41,123.0852
31,37,41,123.2592
30,35,41,123.9888
30,34,41,124.0886
30,33,41,124.2468
27,29,43,124.9862
27,29,43,125.0876
27,28,43,125.257
27,26,43,125.9914
27,26,43,126.0889
27,26,43,126.2495
27,22,43,126.9931
27,22,43,127.0971
27,21,43,127.2522
26,18,43,127.9878
26,18,43,128.0915
26,18,43,128.2549
25,16,43,128.9893
25,16,43,129.0837
24,16,43,129.2452
20,14,45,129.9928
20,14,45,130.0849
19,14,45,130.2503
18,11,45,130.9858
18,10,45,131.0975
18,10,45,131.2461
18,10,45,131.9927
17,10,45,132.0931
17,7,45,132.2484
17,6,45,132.9885
17,6,45,133.0939
17,6,45,133.2437
15,6,45,133.9956
15,6,45,134.084
15,6,45,134.2515
13,6,45,134.9995
13,6,45,135.085
13,6,45,135.2448
12,6,45,135.9921
11,6,45,136.0868
11,6,45,136.2484
11,5,45,136.9874
11,5,45,137.0842
11,5,45,137.2493
10,4,45,137.9838
10,4,45,138.0884
10,3,45,138.2531
9,3,45,138.9886
9,3,45,139.0847
9,3,45,139.2516
9,2,45,139.9897
9,2,45,140.092
9,2,45,140.2462
9,2,45,140.9905
9,2,45,141.0869
9,2,45,141.2507
9,2,45,141.9941
9,2,45,142.0909
9,2,45,142.2465
8,2,45,142.9929
8,2,45,143.0849
7,2,45,143.2488
6,2,45,143.9914
5,2,45,144.0902
5,2,45,144.243
5,2,45,144.9854
5,2,45,145.0919
5,2,45,145.2441
5,1,45,145.9837
4,1,45,146.0935
4,1,45,146.2532
3,1,45,146.989
3,1,45,147.088
3,1,45,147.2513
