Susceptible,Infected,Exposed,Time
0,0,0,0
2,2,0,0.06506348
2,2,0,0.1256104
2,2,0,0.5396729
2,2,0,0.5606689
2,2,0,0.7443848
3,2,0,0.932251
5,2,0,1.006226
5,2,0,1.059814
5,2,0,1.122803
7,2,0,1.539917
7,2,0,1.560791
10,2,0,1.746216
10,2,0,1.918823
10,2,0,2.001587
10,2,0,2.063965
10,2,0,2.12561
13,3,0,2.540283
13,3,0,2.561035
13,3,0,2.743652
13,3,0,2.919556
13,3,0,2.997314
15,3,0,3.065918
15,3,0,3.120972
18,4,0,3.545898
18,4,0,3.557739
18,4,0,3.74353
18,4,0,3.917114
18,4,0,4.002808
20,4,0,4.074585
20,4,0,4.124512
21,4,0,4.543579
21,4,0,4.567871
21,4,0,4.746216
21,4,0,4.921143
21,5,0,5.000488
22,6,0,5.065063
22,6,0,5.119629
23,6,0,5.542969
23,6,0,5.566162
23,6,0,5.744385
29,6,0,5.918335
31,6,0,6.005005
31,6,0,6.060913
31,6,0,6.123169
34,6,0,6.536987
34,6,0,6.559326
34,6,0,6.744507
38,6,0,6.925781
38,6,0,7.008057
38,6,0,7.065674
38,6,0,7.121216
39,6,0,7.546143
39,6,0,7.557739
42,6,0,7.743286
42,6,0,7.922363
42,6,0,8.002563
42,6,0,8.058594
42,6,0,8.125488
43,8,0,8.54248
43,8,0,8.564697
43,8,0,8.740601
43,8,0,8.917236
43,8,0,8.999268
43,8,0,9.061279
45,8,0,9.125732
46,8,0,9.53772
49,8,0,9.556885
51,8,0,9.744629
51,8,0,9.925293
51,9,0,9.998901
51,9,0,10.06018
51,9,0,10.12146
52,9,1,10.53772
52,9,1,10.56165
52,9,1,10.74353
53,9,1,10.9248
55,9,1,11.00659
55,9,1,11.05933
55,9,1,11.12317
58,9,1,11.55005
58,9,1,11.56335
58,10,1,11.73779
59,11,1,11.92908
59,11,1,12.0094
59,11,1,12.06042
59,11,1,12.12671
59,12,1,12.54492
59,12,1,12.5575
59,12,1,12.74805
60,13,1,12.92798
60,13,1,13.0033
60,13,1,13.06421
60,13,1,13.12756
61,13,1,13.53833
61,13,1,13.56213
61,13,1,13.74744
63,13,1,13.91724
63,13,1,14.00391
63,13,1,14.06555
64,13,1,14.11975
64,13,1,14.54236
66,13,1,14.57092
68,14,1,14.74231
72,14,1,14.91809
72,14,1,15.00525
72,14,1,15.05798
72,14,1,15.12109
75,15,1,15.53845
75,15,1,15.56714
75,15,1,15.73901
75,15,1,15.92065
75,15,1,15.99902
77,15,1,16.05688
77,15,1,16.12244
81,16,2,16.54236
81,16,2,16.56738
81,16,2,16.74194
81,16,2,16.92273
81,16,2,17.00208
81,16,2,17.06458
81,16,2,17.11743
84,17,2,17.53894
84,17,2,17.5647
84,17,2,17.74963
84,17,2,17.92322
84,17,2,18.01392
84,17,2,18.07678
83,17,3,18.12854
85,18,3,18.55469
85,18,3,18.57678
85,18,3,18.75537
86,18,3,18.93384
86,18,3,19.01392
86,18,3,19.07031
88,19,3,19.12061
87,19,4,19.54053
87,19,4,19.56311
90,19,4,19.7373
90,19,4,19.92078
90,19,4,20.00867
90,19,4,20.06116
91,19,4,20.13403
91,19,4,20.54541
91,19,4,20.56079
92,20,5,20.74475
92,20,5,20.92725
92,20,5,20.99927
92,20,5,21.05884
93,20,5,21.12244
96,20,5,21.55664
96,20,5,21.57678
96,20,5,21.74146
100,20,5,21.92761
100,20,5,21.99792
100,20,5,22.06555
100,20,5,22.12378
102,20,6,22.54126
102,20,6,22.56873
103,21,7,22.73901
102,22,8,22.92664
102,22,8,22.99902
102,22,8,23.07043
102,22,8,23.12988
102,23,8,23.54639
103,24,8,23.57166
103,24,8,23.75098
104,25,8,23.9342
104,25,8,24.00659
104,25,8,24.06409
104,25,8,24.12744
110,25,8,24.54468
110,25,8,24.55945
110,25,8,24.74316
110,25,8,24.92871
110,25,8,24.99976
111,26,8,25.06299
111,26,8,25.12036
115,26,8,25.54407
115,26,8,25.55859
115,26,8,25.7489
118,26,8,25.92017
118,26,8,26.00464
118,26,8,26.06177
120,27,8,26.12866
120,27,8,26.54663
120,27,8,26.56201
122,28,8,26.74573
123,29,8,26.92456
123,29,8,27.00928
124,29,8,27.05969
124,29,8,27.12012
124,29,8,27.53992
124,29,8,27.56824
127,29,8,27.74036
128,29,8,27.92566
128,29,8,28.00635
128,29,8,28.06372
128,29,8,28.12903
131,29,8,28.54529
131,29,8,28.56311
132,29,8,28.74084
