Susceptible,Infected,Exposed,Time
0,0,0,0
3,1,0,0.0567627
3,1,0,0.4731445
3,1,0,0.4934082
3,1,0,0.6766357
4,1,0,0.8594971
6,1,0,0.996582
6,1,0,1.059326
6,1,0,1.472046
6,1,0,1.492554
9,2,0,1.677246
9,2,0,1.856934
9,2,0,1.994263
9,2,0,2.056519
11,2,0,2.477783
11,2,0,2.499023
15,3,0,2.669922
15,3,0,2.854004
15,3,0,2.990723
15,3,0,3.054321
19,3,0,3.4729
19,3,0,3.494751
21,3,0,3.670654
21,3,0,3.855225
21,3,0,3.995605
21,3,0,4.050415
21,4,0,4.475464
21,4,0,4.497925
24,4,0,4.672241
24,4,0,4.856689
24,4,0,5.001465
25,4,0,5.057129
27,5,0,5.480835
27,5,0,5.494141
27,6,0,5.680786
28,7,0,5.86084
28,7,0,5.993042
30,7,0,6.051514
31,7,0,6.4729
31,7,0,6.500366
33,7,0,6.681274
33,7,0,6.853394
34,7,0,6.99292
34,7,0,7.061035
36,8,0,7.475586
39,8,0,7.496094
40,8,0,7.681274
40,8,0,7.857788
40,8,0,7.998047
40,8,0,8.054077
42,8,0,8.470703
42,8,0,8.498291
43,8,0,8.670166
46,8,0,8.860718
46,8,0,9.002319
46,8,0,9.060181
46,8,0,9.478882
46,8,0,9.494385
50,8,0,9.681152
50,8,0,9.863159
50,8,0,9.991943
50,8,0,10.05469
50,9,0,10.47302
50,9,0,10.50146
54,9,0,10.67212
57,9,0,10.86414
57,9,0,10.98999
57,9,0,11.05188
58,9,0,11.47961
58,9,0,11.49219
58,9,0,11.67737
61,9,0,11.85144
61,9,0,12.00024
61,9,0,12.05493
65,9,0,12.47437
65,9,0,12.49963
65,9,0,12.67798
66,9,0,12.8551
67,10,0,13.00159
67,10,0,13.05237
67,10,0,13.47742
67,10,0,13.48975
68,10,0,13.67261
70,10,0,13.85474
70,10,0,14.0011
70,10,0,14.05017
73,10,0,14.47766
73,10,0,14.49231
73,10,0,14.67822
79,10,0,14.8501
82,10,0,14.99597
82,10,0,15.05994
83,10,0,15.47119
83,10,0,15.49573
85,10,0,15.67114
86,10,0,15.854
88,10,0,15.99146
88,10,0,16.05884
91,10,0,16.47632
92,10,0,16.50354
94,10,0,16.6792
96,11,0,16.85205
96,11,0,16.99524
96,11,0,17.0603
100,11,0,17.47852
100,11,0,17.49243
101,11,0,17.67334
101,11,0,17.86292
101,11,0,18.00427
101,11,0,18.05347
103,12,0,18.47742
103,12,0,18.49292
106,12,0,18.6759
106,12,0,18.85352
106,12,1,19.00208
106,12,1,19.05347
109,12,1,19.47461
109,12,1,19.4906
109,12,1,19.67346
109,13,1,19.85925
110,13,2,20.00269
110,13,2,20.05286
112,13,2,20.47229
112,13,2,20.50513
112,14,2,20.6792
112,14,2,20.8551
112,14,2,20.9917
114,14,2,21.06714
115,14,2,21.47998
115,14,2,21.49658
115,14,2,21.68188
118,14,2,21.86426
