Susceptible,Infected,Exposed,Time
2,3,77,119.9857
2,2,77,120.9258
2,2,77,120.9852
2,2,77,121.9302
2,2,77,121.9908
2,2,77,122.9249
2,2,77,122.9879
2,2,77,123.9283
2,2,77,123.9883
2,2,77,124.9287
2,2,77,124.9918
2,2,77,125.927
2,2,77,125.9847
2,2,77,126.9302
2,2,77,126.9909
1,2,77,127.9302
1,2,77,127.9909
1,2,77,128.9251
1,2,77,128.9869
0,1,77,129.9261
0,1,77,129.9854
0,1,77,130.9268
0,1,77,130.9874
0,1,77,131.9253
0,1,77,131.9926
0,1,77,132.9311
0,1,77,132.9896
0,1,77,133.9297
0,1,77,133.9872
0,1,77,134.9232
0,1,77,134.9883
0,1,77,135.9333
0,1,77,135.9846
0,1,77,136.9288
0,1,77,136.9816
0,1,77,137.9272
0,1,77,137.9919
0,1,77,138.9258
0,1,77,138.9934
0,1,77,139.925
0,1,77,139.9922
