Susceptible,Infected,Exposed,Time
68,20,22,34.01923
70,20,22,34.66946
70,20,22,34.7392
69,20,23,35.01505
71,19,23,35.66446
71,20,23,35.7392
71,20,23,36.01053
72,20,24,36.6792
72,20,24,36.7392
74,20,24,37.00507
76,20,26,37.66699
76,20,26,37.7392
76,20,26,38.01108
78,20,27,38.67072
78,20,27,38.7392
78,20,28,39.01923
80,20,28,39.6792
79,20,28,39.72235
79,20,29,40.00528
82,20,29,40.6792
82,20,29,40.72305
82,20,29,41.01923
83,20,30,41.6792
83,20,30,41.724
84,20,30,42.01923
86,20,30,42.6792
86,20,30,42.73248
86,20,31,43.01056
86,19,31,43.6792
86,19,31,43.73407
86,20,31,44.00595
87,20,31,44.66907
87,20,31,44.7392
87,20,31,45.0033
88,20,31,45.66034
88,20,31,45.73215
89,20,31,46.00818
88,20,33,46.67343
88,20,33,46.7392
88,20,33,47.00629
89,20,33,47.6792
89,20,33,47.73801
89,20,33,48.00699
90,20,33,48.6792
90,20,33,48.73465
90,20,34,49.01923
89,19,35,49.66147
89,20,35,49.73706
89,20,35,50.01923
89,20,35,50.6792
89,20,35,50.72147
89,20,35,51.00247
88,19,37,51.66513
88,19,37,51.7392
88,20,37,52.01923
88,19,37,52.67307
88,19,37,52.7392
89,19,37,53.0155
90,19,37,53.6792
90,19,37,53.73392
89,19,38,54.00473
88,19,39,54.67651
88,19,39,54.71942
88,20,39,55.01456
87,19,40,55.66998
87,19,40,55.7392
87,20,40,56.0192
87,19,40,56.67871
86,19,41,56.7392
85,19,43,57.00998
85,19,43,57.6792
84,20,44,57.73218
84,20,44,58.00571
84,20,44,58.6792
84,19,44,58.73148
83,19,44,59.01193
83,20,44,59.6792
82,20,45,59.73019
82,19,45,60.00034
81,18,45,60.6792
81,18,45,60.73691
81,18,45,61.0004
80,16,46,61.6792
80,16,46,61.73022
78,16,47,62.0192
78,16,47,62.6792
78,16,47,62.7204
78,16,47,63.0192
77,16,47,63.66199
77,16,47,63.73227
77,16,47,64.01538
76,16,48,64.66223
75,16,48,64.72794
73,16,50,65.0192
71,15,52,65.67612
71,15,52,65.7392
71,15,52,66.0192
70,14,53,66.6792
70,14,53,66.72934
70,14,53,67.0192
70,14,53,67.6792
68,14,54,67.72916
68,14,54,68.0192
66,14,56,68.6792
66,14,56,68.7392
66,14,56,69.0192
61,14,58,69.67871
61,14,58,69.7392
61,14,58,70.0192
60,14,58,70.67276
60,14,58,70.73657
60,14,58,71.004
58,14,59,71.66043
57,14,59,71.73654
57,14,59,72.0192
55,14,60,72.67911
55,14,60,72.7392
55,14,60,73.0192
54,13,60,73.66916
54,13,60,73.7392
54,13,60,74.0192
51,11,60,74.6792
51,11,60,74.7392
44,11,60,75.00317
42,11,60,75.67041
42,11,60,75.73404
41,11,60,76.01138
40,11,60,76.67123
40,11,60,76.72183
39,11,60,77.01556
37,11,60,77.6777
37,11,60,77.73822
36,11,60,78.0014
35,11,60,78.67386
35,11,60,78.72601
35,11,60,78.99979
34,11,60,79.6792
34,11,60,79.7392
33,11,60,80.01773
31,10,60,80.6792
31,10,60,80.72263
29,10,60,81.00989
28,10,60,81.67676
28,10,60,81.73047
27,10,60,82.00101
26,10,60,82.67139
26,10,60,82.72098
26,10,60,83.01468
25,10,61,83.67603
24,10,61,83.72568
23,10,61,84.0192
20,10,61,84.6792
20,10,61,84.73645
19,10,61,85.0192
17,10,62,85.6792
16,10,62,85.72836
16,10,62,86.00012
16,10,62,86.6788
16,10,62,86.73267
16,10,62,87.01126
16,9,62,87.6792
16,9,62,87.72769
16,9,62,88.00879
15,9,62,88.66858
15,9,62,88.7392
15,9,62,89.01093
13,9,62,89.67905
13,9,62,89.73175
13,9,62,90.0192
13,9,62,90.6792
13,9,62,90.73184
13,9,62,91.0192
11,9,62,91.6792
10,9,62,91.73141
10,9,62,92.01294
8,9,63,92.66022
8,9,63,92.73059
7,9,63,93.00906
7,9,63,93.67188
7,9,63,93.72043
7,9,63,94.0126
7,9,63,94.65927
7,9,63,94.72803
7,9,63,95.00363
5,9,63,95.6647
5,9,63,95.72668
4,9,63,96.00592
2,9,63,96.67169
2,9,63,96.73291
2,9,63,97.01617
2,9,63,97.67642
2,9,63,97.73856
2,9,63,98.01437
2,9,63,98.67636
2,9,63,98.73907
2,9,63,99.01788
2,9,63,99.67838
2,9,63,99.71967
1,9,63,99.99936
1,9,63,100.6742
1,9,63,100.7333
1,9,63,101.0072
1,9,63,101.6692
1,9,63,101.7292
1,9,63,102.0192
1,8,63,102.6778
1,8,63,102.7392
1,8,63,103.0043
1,7,63,103.6722
1,7,63,103.7331
1,7,63,104.0178
1,6,63,104.6661
1,6,63,104.7377
1,6,63,105.0011
1,6,63,105.6736
1,6,63,105.7222
1,6,63,106.0055
1,5,63,106.6688
1,5,63,106.7328
1,5,63,107.0029
1,5,63,107.6731
1,5,63,107.7307
1,5,63,108.0098
1,5,63,108.6715
1,5,63,108.732
1,5,63,109.013
1,4,63,109.6722
1,4,63,109.738
1,4,63,110.0142
1,3,63,110.6635
1,3,63,110.7239
1,3,63,111.0098
1,2,63,111.6698
1,2,63,111.7303
1,2,63,112.0043
1,2,63,112.6667
1,2,63,112.7229
1,2,63,113.003
1,2,63,113.6718
1,2,63,113.7278
1,2,63,114.0037
1,2,63,114.6672
1,2,63,114.7243
1,2,63,115.0123
1,2,63,115.6659
1,2,63,115.7213
1,2,63,116.0061
1,2,63,116.6705
1,2,63,116.7272
1,2,63,117.0078
1,2,63,117.6712
1,2,63,117.7278
1,2,63,118.0175
1,2,63,118.6638
1,2,63,118.7212
1,1,63,119.0107
1,1,63,119.6647
1,1,63,119.7306
1,1,63,120.0022
1,1,63,120.6792
1,1,63,120.7215
1,1,63,121.0081
1,1,63,121.6682
1,1,63,121.7228
1,1,63,122.0073
1,1,63,122.6792
1,1,63,122.7318
1,1,63,123.0015
1,1,63,123.6669
1,1,63,123.7216
1,1,63,124.0021
0,1,63,124.6685
0,1,63,124.7196
0,1,63,125.0032
0,1,63,125.6645
0,1,63,125.7244
0,1,63,126.0098
0,1,63,126.6792
0,1,63,126.7258
0,1,63,127.0033
0,1,63,127.675
0,1,63,127.7194
