Susceptible,Infected,Exposed,Time
0,0,0,0
0,2,0,0.1530151
0,3,0,0.7268066
1,4,0,0.8933105
1,4,0,0.9849854
1,4,0,1.148682
2,5,0,1.731995
2,5,0,1.885132
2,5,0,1.987366
3,6,0,2.156067
3,6,0,2.741882
3,7,0,2.901917
3,7,0,2.999939
3,8,0,3.150146
3,8,0,3.724609
3,9,0,3.898926
4,9,0,4.001892
4,9,0,4.144775
4,10,0,4.723877
4,11,0,4.890015
5,11,0,4.993958
5,11,0,5.149719
6,13,0,5.730591
7,13,0,5.897522
7,13,0,5.996643
7,13,0,6.143433
7,14,0,6.723999
7,15,0,6.891968
7,15,0,6.998718
7,16,0,7.148315
7,19,0,7.729675
7,19,0,7.893799
7,20,0,8.001892
9,20,0,8.157166
10,20,0,8.738037
10,20,0,8.89032
11,20,0,8.990295
12,20,0,9.14917
14,20,0,9.730896
14,20,0,9.884949
14,20,0,9.985779
14,20,0,10.14594
16,20,0,10.73523
16,20,0,10.88281
17,20,0,10.99585
18,20,0,11.14648
19,20,0,11.7356
19,20,0,11.88715
19,20,0,11.98401
21,20,0,12.1579
21,20,1,12.73242
21,20,1,12.90192
22,20,1,13.00189
22,20,1,13.15997
24,20,1,13.73346
24,20,1,13.88623
25,20,1,13.98254
26,20,1,14.15417
27,20,2,14.72516
28,20,2,14.88538
28,20,2,14.99548
28,20,2,15.15076
30,20,2,15.7337
30,20,2,15.88898
30,20,2,15.98694
30,20,2,16.15576
34,20,2,16.73895
34,20,2,16.88904
35,20,2,17.00189
36,20,2,17.15387
39,20,2,17.73535
39,20,2,17.89636
39,20,2,17.9903
40,20,2,18.159
41,20,2,18.73285
42,20,2,18.88446
43,20,2,18.99878
44,20,2,19.16187
48,20,2,19.73743
48,20,2,19.89685
48,20,2,19.9953
48,20,2,20.16083
51,20,2,20.73749
51,20,2,20.89148
51,20,2,20.99207
53,20,2,21.15686
54,20,2,21.74188
55,20,2,21.89557
55,20,2,22.00116
54,20,3,22.15973
56,20,3,22.72913
57,20,3,22.89911
57,20,3,23.00189
57,20,3,23.16187
59,20,4,23.72852
59,20,5,23.89917
59,20,5,23.99109
59,20,5,24.15045
61,20,5,24.73792
60,20,6,24.89948
59,20,7,24.99469
59,20,7,25.15271
61,20,7,25.74188
61,20,7,25.89258
62,20,7,25.99347
63,20,7,26.15564
62,20,8,26.73163
63,20,8,26.90186
64,20,8,26.98236
64,20,8,27.15735
66,20,8,27.73663
67,19,8,27.89136
67,19,8,27.99146
67,19,8,28.16187
68,20,8,28.73285
68,20,8,28.90186
68,20,8,29.00134
71,20,8,29.14319
72,20,8,29.74188
73,20,8,29.89789
74,20,8,30.00189
74,20,8,30.16187
75,20,8,30.72998
