Susceptible,Infected,Exposed,Time
0,0,0,0
1,1,0,0.09979248
1,3,0,0.6622314
1,4,0,0.8377686
1,4,0,0.9376221
1,4,0,1.009155
1,4,0,1.099792
1,8,0,1.677979
1,8,0,1.828979
1,8,0,1.939819
1,8,0,2.015869
1,8,0,2.089783
1,10,0,2.679138
1,10,0,2.839783
1,10,0,2.933899
1,11,0,3.019592
1,12,0,3.093567
1,13,0,3.67334
1,14,0,3.834839
1,14,0,3.928772
1,14,0,4.015381
1,15,0,4.095215
1,17,0,4.676025
1,17,0,4.820557
1,19,0,4.923096
1,20,0,5.007141
1,20,0,5.082153
1,20,0,5.678223
2,20,0,5.821289
3,20,0,5.932922
3,20,0,6.000854
3,20,0,6.093384
5,20,0,6.67981
6,20,0,6.838684
6,20,0,6.932678
6,20,0,7.019775
6,20,0,7.093628
7,20,0,7.673218
8,20,0,7.831055
8,20,0,7.932068
9,20,0,8.003296
9,20,0,8.080811
11,20,0,8.673035
11,20,0,8.831665
11,20,0,8.921692
11,20,0,9.017883
11,20,0,9.091309
14,20,0,9.676147
15,20,0,9.830078
15,20,0,9.934631
16,20,0,10.01398
16,20,0,10.08203
18,20,0,10.67981
18,20,0,10.83386
18,20,0,10.93982
17,20,1,11.01984
17,20,1,11.09979
20,20,1,11.67981
21,20,1,11.82117
21,20,1,11.93475
21,20,1,12.01801
21,20,1,12.09161
25,20,1,12.67981
25,20,1,12.82874
25,20,1,12.93817
25,20,1,13.01984
26,20,1,13.07983
28,20,1,13.67633
28,20,1,13.83978
28,20,1,13.9397
29,20,1,14.01984
30,20,1,14.09656
31,20,1,14.67773
32,20,1,14.82013
33,20,1,14.93982
33,20,1,15.01154
33,20,1,15.09064
34,20,1,15.66412
35,20,1,15.83978
35,20,1,15.92505
35,20,1,16.01984
36,20,1,16.09979
37,20,1,16.67981
38,20,1,16.82501
39,20,1,16.93237
39,20,1,17.00806
40,20,1,17.08478
41,20,1,17.67981
43,20,1,17.83978
43,20,1,17.92682
43,20,1,18.01984
43,20,1,18.09979
47,20,1,18.66522
48,20,1,18.8241
49,20,1,18.93542
49,20,1,19.00018
49,20,1,19.09918
52,20,1,19.67273
52,20,1,19.8335
53,20,1,19.93982
53,20,1,20.01984
52,20,2,20.09979
53,20,4,20.67981
53,20,4,20.836
52,20,5,20.93982
53,20,5,21.01984
53,20,5,21.09979
55,20,5,21.67365
56,20,5,21.83978
56,20,5,21.92499
56,20,5,22.01074
56,20,5,22.08356
58,20,5,22.66602
59,20,5,22.82159
59,20,5,22.92975
59,20,5,23.0072
59,20,5,23.09979
61,20,5,23.67981
61,20,5,23.83081
61,20,6,23.93982
61,20,6,24.01984
62,20,6,24.09979
62,20,6,24.66296
64,20,6,24.83337
64,20,6,24.93982
64,20,6,25.00287
64,20,6,25.09979
65,20,7,25.66351
65,20,7,25.83978
65,20,7,25.93982
65,20,7,26.01727
65,20,7,26.08099
67,20,7,26.67981
67,20,7,26.83978
68,20,7,26.92932
68,20,7,27.01178
68,20,7,27.09424
71,20,7,27.67981
72,20,7,27.83533
72,20,7,27.93982
72,20,7,28.01013
72,20,7,28.09668
74,20,8,28.67981
74,20,8,28.83978
75,20,8,28.93982
75,20,8,29.01984
75,20,8,29.08337
76,20,9,29.67249
77,20,9,29.83978
78,20,9,29.93414
78,20,9,30.0174
77,20,10,30.09613
78,20,11,30.67981
78,20,11,30.83978
78,20,11,30.93518
78,20,11,31.01984
77,20,12,31.09979
79,20,12,31.6778
79,20,12,31.83978
79,19,12,31.93982
79,19,12,32.00696
80,19,12,32.09717
80,20,12,32.67151
80,20,12,32.83881
81,20,12,32.93939
81,20,12,33.01984
81,20,12,33.09979
82,20,12,33.67981
83,20,12,33.83978
82,20,13,33.93982
82,20,13,34.01984
83,20,13,34.09979
85,20,14,34.6604
86,20,14,34.83978
85,20,15,34.93982
86,20,15,35.00598
86,20,15,35.0968
86,20,17,35.67688
86,20,17,35.83978
86,20,17,35.93982
87,20,17,35.99982
88,20,17,36.09882
89,20,18,36.67731
90,20,18,36.82263
90,20,18,36.93982
91,20,18,37.01611
91,20,18,37.09979
92,20,19,37.67981
92,20,19,37.83978
92,20,19,37.93982
92,20,19,38.01984
93,20,19,38.08289
94,20,19,38.66095
95,20,19,38.83978
95,20,19,38.93982
96,20,19,39.00549
96,20,19,39.09979
98,20,19,39.67981
98,20,19,39.82111
99,20,19,39.93982
100,20,19,40.01801
100,20,19,40.09979
100,20,21,40.67981
100,20,21,40.82233
100,20,21,40.93982
100,20,21,41.0108
101,20,21,41.09979
103,20,21,41.66132
103,20,21,41.83978
103,20,21,41.93982
103,20,21,42.01984
104,20,21,42.09979
105,20,22,42.67444
106,20,22,42.83264
105,20,23,42.92017
106,20,23,43.01984
106,20,23,43.0816
109,20,23,43.66626
108,20,24,43.83759
108,20,24,43.92389
108,20,24,44.01984
108,19,24,44.09979
109,20,24,44.67981
110,20,24,44.83978
110,20,24,44.93787
109,20,25,45.01984
109,20,25,45.09979
109,20,26,45.67981
109,20,26,45.83978
109,20,26,45.93982
109,20,26,46.00049
109,20,26,46.09393
112,20,26,46.67981
112,20,26,46.83978
112,20,26,46.93982
113,20,26,47.01984
114,20,26,47.09979
115,20,26,47.67981
114,20,26,47.83978
115,20,26,47.93982
115,19,26,48.0058
115,19,26,48.09979
117,20,26,48.67365
119,20,26,48.83032
119,20,26,48.93658
119,20,26,49.01984
120,20,26,49.08563
122,20,26,49.67108
123,20,26,49.83722
123,20,26,49.93518
123,20,26,50.01575
124,20,26,50.09979
126,20,26,50.67981
126,20,26,50.83978
126,20,27,50.9397
126,20,27,51.01984
126,20,27,51.08221
129,20,27,51.67981
129,20,27,51.83978
129,20,27,51.93982
129,20,27,51.99994
130,20,27,52.09979
129,20,28,52.66241
130,20,28,52.82263
130,20,28,52.92218
