Susceptible,Infected,Exposed,Time
0,0,0,0
0,6,0,0.5699463
1,6,0,0.7290955
1,6,0,0.9986572
2,7,0,1.573273
2,7,0,1.738068
2,7,0,1.991302
2,10,0,2.575256
2,11,0,2.732391
2,12,0,2.995789
3,13,0,3.572266
3,13,0,3.732758
3,13,0,3.992401
3,15,0,4.571472
3,16,0,4.737732
3,17,0,4.99588
3,19,0,5.575684
3,20,0,5.742493
3,20,0,5.990936
6,20,0,6.572632
6,20,0,6.739288
6,20,0,6.998993
9,20,0,7.569794
10,20,0,7.729187
12,20,0,8.002502
13,20,0,8.582031
13,20,0,8.735382
15,20,0,8.999542
17,20,0,9.577362
18,20,0,9.728241
17,20,1,9.988708
18,20,1,10.58035
19,20,1,10.73557
20,20,1,10.99313
21,20,1,11.57568
22,20,1,11.73898
23,20,1,11.99066
25,20,1,12.56827
25,20,1,12.73132
26,20,1,13.00763
28,20,1,13.57007
27,20,2,13.73288
28,20,2,14.00113
30,20,2,14.58762
31,20,2,14.73166
31,20,2,15.00763
34,20,2,15.57996
36,20,2,15.73074
37,20,2,16.00763
42,20,2,16.57465
42,20,2,16.73776
43,20,2,16.9892
44,20,2,17.58139
44,20,2,17.74234
46,20,2,17.9899
47,20,3,18.57187
47,20,3,18.73425
49,20,3,18.99625
51,20,3,19.56876
51,20,3,19.73285
51,20,3,19.98981
53,20,3,20.57217
53,20,3,20.7348
53,20,4,20.99756
54,20,4,21.57819
54,20,4,21.72858
55,20,5,21.99911
57,20,5,22.57266
56,20,6,22.72855
59,20,6,22.9903
60,20,6,23.5824
60,20,6,23.73474
61,20,6,23.9957
64,20,6,24.57489
64,20,6,24.74194
65,20,6,24.99344
67,20,6,25.57928
68,20,6,25.72946
66,20,8,26.00406
67,20,9,26.57693
67,20,9,26.73288
67,20,9,26.99075
69,20,9,27.577
69,20,9,27.73602
71,20,9,28.00061
72,20,9,28.57983
73,20,9,28.74518
74,20,9,28.99344
76,20,9,29.58578
77,20,9,29.73468
76,20,9,30.00763
78,20,9,30.57855
78,20,9,30.74069
79,20,9,30.99313
81,20,9,31.58246
81,20,9,31.74698
81,20,10,31.99673
81,20,11,32.58145
81,20,11,32.74707
83,20,12,33.00757
82,20,14,33.57703
83,20,14,33.74762
83,20,14,34.00378
85,20,14,34.58612
85,20,14,34.73801
85,20,14,35.00763
87,20,14,35.57196
88,20,14,35.74466
89,20,14,36.00317
90,20,15,36.58411
91,20,15,36.74396
91,20,15,36.99841
93,20,15,37.57419
93,20,15,37.74762
94,20,15,37.99792
95,20,15,38.58762
95,20,15,38.73965
96,20,15,38.99887
98,20,15,39.58389
98,20,15,39.74173
99,20,15,40.00089
98,20,17,40.5683
99,20,17,40.74762
98,20,18,40.99869
96,20,21,41.5817
96,20,21,41.74582
97,20,21,41.99344
99,20,23,42.58044
99,20,23,42.74506
99,20,23,43.00763
101,20,23,43.57196
101,20,23,43.74762
102,20,23,44.00763
104,20,23,44.58585
104,20,23,44.74762
104,20,23,45.00037
106,20,24,45.58517
107,20,24,45.72769
106,20,24,46.00253
107,20,24,46.58762
108,20,24,46.7446
109,20,24,47.00543
110,20,24,47.58762
112,20,24,47.73816
112,20,24,47.99768
115,20,24,48.58185
116,20,24,48.74762
116,20,24,48.99496
117,20,25,49.5784
118,20,25,49.74762
118,20,25,49.99994
119,20,25,50.58047
119,20,25,50.74725
119,20,25,50.99719
120,20,25,51.58453
120,20,25,51.74762
122,20,25,52.00375
123,20,25,52.58762
122,20,26,52.73108
123,20,26,53.00763
124,20,26,53.58762
123,20,27,53.7366
124,20,27,54.0076
125,20,27,54.58102
126,20,27,54.7355
126,20,27,55.00266
128,20,28,55.57565
127,20,28,55.74655
127,20,28,55.99692
129,20,28,56.57956
129,20,28,56.74765
131,19,28,57.0076
129,19,29,57.57938
129,19,29,57.74765
129,20,30,58.0076
131,20,30,58.56937
132,20,30,58.74765
131,20,31,59.00119
133,20,31,59.58762
134,20,31,59.74265
135,20,31,60.00095
137,20,31,60.58762
138,20,31,60.74619
138,20,31,61.00064
140,20,31,61.58762
140,20,31,61.74515
142,20,31,62.0076
141,20,32,62.56827
141,20,32,62.74765
143,20,32,62.99063
143,20,32,63.58762
144,20,32,63.74765
145,20,32,64.0076
146,20,33,64.58762
146,20,33,64.74606
146,20,33,65.0076
147,20,34,65.5701
147,20,34,65.72897
148,20,34,65.99838
