Susceptible,Infected,Exposed,Time
0,0,0,0
1,3,0,1.001535
4,3,0,2.002755
5,5,0,3.004818
7,6,0,4.000257
8,10,0,5.001631
9,13,0,6.008264
9,15,0,7.009831
10,17,0,8.001719
12,18,0,9.001121
14,20,0,10.01888
16,20,1,11.00858
18,20,1,12.01
21,20,1,12.9998
25,20,1,14.00096
27,20,1,15.00661
31,20,1,15.99934
34,20,2,16.99993
34,20,4,17.99987
37,20,4,19.00345
39,20,4,20.00448
42,20,5,21.00805
45,20,5,22.00518
48,20,5,23.00568
49,20,7,24.01296
52,20,7,25.0074
54,20,8,26.00264
56,20,9,27.00246
58,20,10,28.00587
61,20,11,29.01057
63,20,12,30.01102
65,20,13,31.00034
65,20,16,31.99997
68,20,16,33.00682
70,20,16,34.00334
75,20,16,35.0098
75,20,18,36.01115
76,20,19,37.01474
79,20,19,38.01437
82,20,19,39.01448
86,20,19,40.00704
90,20,19,41.00458
93,20,19,42.00021
96,20,20,43.01013
98,20,20,44.01258
103,20,20,45.01152
107,20,20,46.0008
109,20,20,47.01613
108,20,23,48.00723
110,20,24,49.01888
115,20,24,50.01888
116,20,25,51.01888
117,20,25,52.0146
119,20,25,53.01817
121,20,25,54.0002
124,20,25,55.00309
126,20,26,56.01097
126,20,28,57.01873
127,17,29,58.01772
126,19,30,59.01806
126,19,31,60.0123
129,19,31,61.0157
130,20,31,62.01523
131,20,32,63.00122
133,20,33,64.01347
135,20,34,65.0149
138,20,36,66.01663
140,20,36,67.01888
140,20,37,67.99996
141,20,37,69.01888
140,20,37,70.00971
140,19,37,71.01537
141,20,37,72.01119
140,20,39,73.00056
138,19,41,74.01888
138,20,41,75.01888
137,20,42,76.0123
134,20,42,77.00219
130,20,44,78.01888
130,20,44,79.01214
131,20,44,80.00314
130,20,46,81.00272
130,20,47,82.01888
127,20,48,83.00465
128,20,49,84.01648
127,20,50,85.01888
126,20,51,86.01888
125,20,53,87.01598
125,20,54,88.01888
126,20,55,89.0024
122,20,58,90.0169
121,20,60,91.01859
120,20,61,92.01888
118,20,63,93.01189
116,20,63,94.01888
116,20,63,95.00844
115,20,63,96.01888
112,20,63,97.01888
110,20,64,98.01888
107,20,66,99.01888
106,20,67,100.0099
105,20,67,101.0036
104,20,67,102.0134
104,19,67,102.9999
104,19,67,104.0137
102,19,67,105.0189
99,19,67,106.0036
95,19,67,107.0077
95,19,67,108.0152
91,19,67,109.0189
91,19,67,110.0189
91,19,67,111.0068
90,19,67,112.0189
90,19,67,112.9989
89,19,67,114.0086
87,19,67,115.0094
86,19,67,116.0022
86,19,67,117.0097
86,19,67,118.0175
84,19,69,119.0185
82,19,71,120.0098
81,19,71,121.0118
80,19,72,121.9992
80,19,72,123.0108
79,19,73,124.0078
74,18,76,125.0179
72,17,76,126.0138
69,16,77,127.0135
62,16,80,128.0169
57,16,82,129.0002
54,16,82,130.0067
51,16,83,131.0011
48,16,84,132.0189
45,15,85,133.009
43,15,86,134.0189
40,12,87,135.0047
37,12,87,136.0189
34,9,88,137.0168
31,8,88,138.014
27,6,90,139.0189
26,5,90,140.0189
25,5,90,141.0189
25,4,90,142.0189
24,3,90,143.0189
22,2,90,144.0189
22,1,90,145.0162
21,1,90,146.002
21,1,90,147.0189
19,1,90,148.0159
18,1,90,149.0099
18,1,90,150.0002
16,1,90,151.0104
14,0,90,152.0097
14,0,90,153.008
13,0,90,154.0104
13,0,90,155.0054
12,0,90,156.0081
11,0,90,157.0091
10,0,90,158.0023
10,0,90,159.0107
9,0,90,160.0135
9,0,90,161.0098
9,0,90,162.0107
9,0,90,163.0141
9,0,90,164.0103
9,0,90,165.0048
9,0,90,166.0156
7,0,90,167.0133
6,0,90,168.0158
5,0,90,169.0085
4,0,90,170.0003
4,0,90,171.0063
4,0,90,172.0099
4,0,90,173.0161
4,0,90,174.0094
4,0,90,175.0024
4,0,90,175.9989
4,0,90,177.006
4,0,90,178.0065
3,0,90,179.0087
3,0,90,180
2,0,90,181.0015
2,0,90,182.0068
2,0,90,183.0029
2,0,90,184.0147
2,0,90,185.0033
2,0,90,186.0146
2,0,90,187.0078
2,0,90,188.0083
2,0,90,189.006
2,0,90,190.0182
1,0,90,191.0041
